eic_p,eic_g,name_p,name_g,capacity_p,capacity_g,type_g,lat,lon,country,NUTS2,status_g,year_commissioned,year_decommissioned,water_type,cooling_type,water_withdrawal,water_consumption
26WIMPI-S15CLRAF,26WUUUUUCALORE1S,CALORE,UP_CALORE_1,12,12,"Hydro Run-of-river and poundage",41.053,14.957,Italy,ITF3,COMMISSIONED,,,Freshwater,,,
26WIMPI-S09AMBNQ,26WUUUAMBIENTE1W,AMBIENTE,UP_AMBIENTE_1,14,14,Biomass,45.472,9.21,Italy,ITC4,COMMISSIONED,,,Freshwater,"Air Cooling",1.70,0.13
26WIMPI-0430053A,26WUMPNTDGNRZN1B,"Impianto di generazione elettrica da lignina",UP_MPNTDGNRZN_1,14,14,Biomass,,,Italy,,COMMISSIONED,,,Freshwater,"Air Cooling",1.70,0.13
26WIMPI-0604631H,26WUUUSSPC00191H,Sspc0019,UP_SSPC0019_1,0,15,"Wind Onshore",,,Italy,,DECOMMISSIONED,,,None,,0.00,0.00
26WIMPI-S01QNCNO,26WUUQUINCINET1Y,"QUINCINETTO 2",UP_QUINCINET_1,21,21,"Hydro Run-of-river and poundage",45.562,7.808,Italy,ITC1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S09PNCNI,26WUUPIANCASTA6P,"PIANCASTAGNAIO 3",UP_PIANCASTA_6,20,20,Geothermal,42.85,11.687,Italy,ITI1,COMMISSIONED,1990,,Freshwater,"Natural Draught Tower",0.06,0.06
26WIMPI-0685617W,26WUSMRCRCHLCO18,"Simeri Crichi eolico",UP_SMRCRCHLCO_1,23,23,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S06CNVAX,26WUUUUUCANEVA2N,CANEVA,UP_CANEVA_2,36,36,"Hydro Run-of-river and poundage",45.968,12.448,Italy,ITH4,COMMISSIONED,,,Freshwater,,,
26WIMPI-S15RCGLO,26WURICIGLIANO15,RICIGLIANO,UP_RICIGLIANO_1,36,36,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S16IVVP8,26WUUVOLTURARA20,VOLTURARA,UP_VOLTURARA_2,15,15,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S06TRVC2,26WUTORVISCOSA1F,TORVISCOSA,UP_TORVISCOSA_1,830,830,"Fossil Gas",45.817,13.29,Italy,ITH4,COMMISSIONED,2006,,Freshwater,"Mechanical Draught Tower",0.96,0.78
26WIMPI-S04FBNTR,26WUUFONTANA-B1Q,"FONTANA BIANCA",UP_FONTANA_B_1,10,10,"Hydro Water Reservoir",46.485,10.832,Italy,ITH1,COMMISSIONED,,,Freshwater,,,
26WIMPI-0561577K,26WUUUUGUARDIA21,Guardia,UP_GUARDIA_2,24,24,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S11FRLUF,26WUUUUUUFURLO1X,FURLO,UP_FURLO_1,13,13,"Hydro Run-of-river and poundage",43.639,12.714,Italy,ITI3,COMMISSIONED,,,Freshwater,,,
26WIMPI-S02MNTJW,26WUUMONTJOVET1V,MONTJOVET,UP_MONTJOVET_1,50,50,"Hydro Run-of-river and poundage",45.706,7.675,Italy,ITC2,COMMISSIONED,,,Freshwater,,,
26WIMPI-S09NPMVB,26WUNVPGNONEMS1X,"NUOVO PIGNONE MS",UP_NVPGNONEMS_1,31,31,"Fossil Gas",44.024,10.114,Italy,ITI1,COMMISSIONED,,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S18ETAEZ,26WUUUUUETASRL1F,"ETA SPA",UP_ETASRL_1,15,15,Biomass,45.792,9.178,Italy,ITC4,COMMISSIONED,,,Freshwater,"Air Cooling",1.70,0.13
26WIMPI-07709193,26WUUUULAVELLO1T,Lavello,UP_LAVELLO_1,14,14,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S08MSCHV,26WUUMUSCHIOSO1W,MUSCHIOSO,UP_MUSCHIOSO_1,8,8,"Hydro Run-of-river and poundage",44.279,10.523,Italy,ITH5,COMMISSIONED,,,Freshwater,,,
26WIMPI-S05QRUEM,26WUUUUUUQUERO1Y,QUERO,UP_QUERO_1,32,32,"Hydro Run-of-river and poundage",45.922,11.93,Italy,ITH3,COMMISSIONED,,,Freshwater,,,
26WIMPI-0302023Y,26WUUSDOMENICA1Y,"S. Domenica",UP_SDOMENICA_1,11,11,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S20CWFTT,26WUUCWFITALIA1U,C.W.F.ITALIA,UP_CWFITALIA_1,13,13,"Fossil Hard coal",45.47,9.184,Italy,ITC4,COMMISSIONED,,,Freshwater,"Air Cooling",0.33,0.22
26WIMPI-S01NNVLN,26WUUUUUUNOVEL1U,NOVEL,UP_NOVEL_1,97,97,"Fossil Gas",45.457,8.65,Italy,ITC1,COMMISSIONED,,,Freshwater,"Mechanical Draught Tower",0.96,0.78
26WIMPI-0092784R,26WUFTVLTCNRSL1E,"Fotovoltaico Enersol",UP_FTVLTCNRSL_1,48,48,Solar,44.992,9.019,Italy,ITC4,COMMISSIONED,,,Freshwater,,0.00,0.00
26WIMPI-S05FDLTJ,26WUUUUFADALTO1G,FADALTO,UP_FADALTO_1,210,210,"Hydro Pumped Storage",45.977,12.303,Italy,ITH3,COMMISSIONED,,,Freshwater,,,
26WIMPI-S09PNCT6,26WUUPIANCASTA7N,"PIANCASTAGNAIO 4",UP_PIANCASTA_7,20,20,Geothermal,42.85,11.687,Italy,ITI1,COMMISSIONED,1990,,Freshwater,"Natural Draught Tower",0.06,0.06
26WIMPI-S19PEVRJ,26WUUUUVIZZINI23,VIZZINI,UP_VIZZINI_2,23,23,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S14ENRGS,26WUNRGNTSRLBM1V,"ENERGONUT SPA",UP_NRGNTSRLBM_1,12,12,Other,,,Italy,,COMMISSIONED,,,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-S01PDMCO,26WUUPIEDIMULE1C,PIEDIMULERA,UP_PIEDIMULE_1,7,7,"Hydro Run-of-river and poundage",46.021,8.257,Italy,ITC1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S19SNNTP,26WUSANTANINFA1Q,"SANTA NINFA",UP_SANTANINFA_1,32,32,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMYI-S15MNTNB,26WUUMONTELUNG1I,MONTELUNGO,UP_MONTELUNG_1,32,32,"Hydro Run-of-river and poundage",44.448,9.909,Italy,ITI1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S12CTLOS,26WUUUUCOTILIA15,COTILIA,UP_COTILIA_1,40,40,"Hydro Water Reservoir",42.382,13.014,Italy,ITI4,COMMISSIONED,,,Freshwater,,,
26WIMPI-S01TRNI7,26WUUUUUUTRINO2P,TRINO,UP_TRINO_2,0,362,Other,,,Italy,,DECOMMISSIONED,1997,2015,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-05777205,26WUPRCLCPGGML1D,"Parco Eolico Poggio Malconsiglio",UP_PRCLCPGGML_1,20,20,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S02H1NO5,26WUUUUUUHONE11O,HONE1,UP_HONE_1_1,18,18,"Hydro Run-of-river and poundage",45.612,7.737,Italy,ITC2,COMMISSIONED,,,Freshwater,,,
26WIMPI-S03BCNNO,26WUUISOLA-E-M1P,"ISOLA E MANTELERA",UP_ISOLA_E_M_1,0,21,"Hydro Run-of-river and poundage",,,Italy,,DECOMMISSIONED,,,Freshwater,,,
26WIMPI-S12TRRVU,26WUUTORREVALD49,TORREVALDALIGA,UP_TORREVALD_4,1488,308,"Fossil Gas",42.121,11.768,Italy,ITI4,COMMISSIONED,1973,,Seawater,Once-through,132.48,0.91
26WIMPI-S12TRRVU,26WUTRRVLDLIGA55,TORREVALDALIGA,UP_TRRVLDLIGA_5,1488,790,"Fossil Gas",42.121,11.768,Italy,ITI4,COMMISSIONED,2005,,Seawater,Once-through,43.07,0.38
26WIMPI-S12TRRVU,26WUTRRVLDLIGA63,TORREVALDALIGA,UP_TRRVLDLIGA_6,1488,390,"Fossil Gas",42.121,11.768,Italy,ITI4,COMMISSIONED,2005,,Seawater,Once-through,43.07,0.38
26WIMPI-S14LTRNT,26WUULARINO-TG1C,"LARINO TG",UP_LARINO_TG_1,248,124,Other,41.819,14.966,Italy,ITF2,COMMISSIONED,,,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-S14LTRNT,26WUULARINO-TG2A,"LARINO TG",UP_LARINO_TG_2,248,124,Other,41.819,14.966,Italy,ITF2,COMMISSIONED,,,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-S14RPBTE,26WURPABOTTONI1W,RIPABOTTONI,UP_RPABOTTONI_1,15,15,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S20CGHNP,26WUUUCOGHINAS18,COGHINAS,UP_COGHINAS_1,0,22,"Hydro Water Reservoir",40.92,8.852,Italy,ITG2,DECOMMISSIONED,,,Freshwater,,,
26WIMPI-S20CTNTH,26WUUUUTIRSO1S11,TIRSO1S,UP_TIRSO1S_1,20,20,"Hydro Run-of-river and poundage",39.912,8.611,Italy,ITG2,COMMISSIONED,,,Freshwater,,,
26WIMPI-S03CMMPF,26WUUCAMPO-MOR14,"CAMPO MORO",UP_CAMPO_MOR_1,0,36,"Hydro Pumped Storage",46.302,9.928,Italy,ITC4,DECOMMISSIONED,,,Freshwater,,,
26WIMPI-S03CRTPB,26WUUUUUCPIGNA19,CPIGNA,UP_CPIGNA_1,0,51,"Fossil Gas",,,Italy,,DECOMMISSIONED,,2012,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S03BFFTO,26WUUUBOFFETTO17,BOFFETTO,UP_BOFFETTO_1,10,10,"Hydro Run-of-river and poundage",46.162,9.953,Italy,ITC4,COMMISSIONED,,,Freshwater,,,
26WIMPI-S08IPSL7,26WUUISOLA-PAL13,"ISOLA PALANZANO",UP_ISOLA_PAL_1,12,12,"Hydro Run-of-river and poundage",44.432,10.171,Italy,ITH5,COMMISSIONED,,,Freshwater,,,
26WIMPI-S04NATRE,26WCNTRLNTRNO118,"CENTRALE NATURNO",UP_CNTRLNTRNO_11,175,175,"Hydro Water Reservoir",46.649,11.005,Italy,ITH1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S04PGRDE,26WUUP-GARD-ME1H,"PONTE GARDENA",UP_P.GARD.ME_1,48,48,"Hydro Run-of-river and poundage",46.598,11.531,Italy,ITH1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S18SCNDX,26WUCNTRLDSCND24,"CENTRALE DI SCANDALE",UP_CNTRLDSCND_2,821,411,"Fossil Gas",39.102,17.116,Italy,ITF6,COMMISSIONED,2010,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S18SCNDX,26WUCNTRLDSCND16,"CENTRALE DI SCANDALE",UP_CNTRLDSCND_1,821,410,"Fossil Gas",39.102,17.116,Italy,ITF6,COMMISSIONED,2010,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S03IMSLC,26WUUUUUUISOLA17,ISOLA,UP_ISOLA_1,12,12,"Hydro Run-of-river and poundage",44.432,10.171,Italy,ITH5,COMMISSIONED,,,Freshwater,,,
26WIMPI-S03IMSLC,26WUUUS03IMSL014,ISOLA,UPN_S03IMSL_01,12,0,"Hydro Run-of-river and poundage",44.432,10.171,Italy,ITH5,COMMISSIONED,,,Freshwater,,,
26WIMPI-0602190V,26WUUUBAGNORE41S,"BAGNORE 4",UP_BAGNORE4_1,39,39,Geothermal,42.847,11.568,Italy,ITI1,COMMISSIONED,1998,,Freshwater,"Natural Draught Tower",0.06,0.06
26WIMZI-S14CMPM0,26WUUCAMPOMARI1F,CAMPOMARINO,UP_CAMPOMARI_1,0,87,Other,,,Italy,,DECOMMISSIONED,1984,2013,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-S17PECRE,26WUCMPMGGIORE1S,CAMPOMAGGIORE,UP_CMPMGGIORE_1,11,11,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S16EVDNC,26WUUVOLTURARA12,VOLTURARA,UP_VOLTURARA_1,11,11,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-0393807F,26WUTRCANCARRO1J,"TROIA CANCARRO",UP_TRCANCARRO_1,13,13,Solar,41.34,15.26,Italy,ITF4,COMMISSIONED,,,Freshwater,,0.00,0.00
26WIMPI-S02AVSIS,26WUUUUUUAVISE1Z,AVISE,UP_AVISE_1,127,127,"Hydro Run-of-river and poundage",45.709,7.14,Italy,ITC2,COMMISSIONED,,,Freshwater,,,
26WIMPI-S17COVDA,26WUUCENTRO-OL1X,"CENTRO OLIO VAL DAGRI",UP_CENTRO_OL_1,12,12,"Fossil Gas",40.314,15.898,Italy,ITF5,COMMISSIONED,,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S20FOMSR,26WUUFIUMESANT3F,FIUMESANTO,UP_FIUMESANT_3,534,267,"Fossil Hard coal",40.852,8.299,Italy,ITG2,COMMISSIONED,1992,,Seawater,Once-through,137.59,0.95
26WIMPI-S20FOMSR,26WUUFIUMESANT4D,FIUMESANTO,UP_FIUMESANT_4,534,267,"Fossil Hard coal",40.852,8.299,Italy,ITG2,COMMISSIONED,1993,,Seawater,Once-through,137.59,0.95
26WIMPI-S04SCLMF,26WUCNTRLSCLMB5S,"CENTRALE S.COLOMBANO",UP_CNTRLSCLMB_5,21,21,"Hydro Run-of-river and poundage",45.183,9.489,Italy,ITC4,COMMISSIONED,,,Freshwater,,,
26WIMPI-S04CMGI4,26WUUUUUCIMEGO1U,CIMEGO,UP_CIMEGO_1,220,220,"Hydro Water Reservoir",45.942,10.64,Italy,ITH2,COMMISSIONED,,,Freshwater,,,
26WIMPI-S08ISSLW,26WUUISOLA-SER1S,"ISOLA SERAFINI",UP_ISOLA_SER_1,76,76,"Hydro Run-of-river and poundage",45.093,9.905,Italy,ITH5,COMMISSIONED,,,Freshwater,,,
26WIMPI-S03SGNCJ,26WUSANGIACOMO1K,"SAN GIACOMO",UP_SANGIACOMO_1,10,10,"Hydro Water Reservoir",42.785,13.511,Italy,ITI3,COMMISSIONED,,,Freshwater,,,
26WIMPI-S04LMSAD,26WUUUULASA-ME1P,LASA,UP_LASA_ME_1,64,64,"Hydro Water Reservoir",46.62,10.695,Italy,ITH1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S09CSPLS,26WUVERFALESIA1X,EVERFALESIA,UP_VERFALESIA_1,24,24,Biomass,,,Italy,,COMMISSIONED,,,Freshwater,"Air Cooling",1.70,0.13
26WIMPI-S03ISLIF,26WUUUIIISALTO1E,"III SALTO",UP_IIISALTO_1,9,9,"Hydro Run-of-river and poundage",42.33,13.059,Italy,ITI4,COMMISSIONED,,,Freshwater,,,
26WIMPI-S16MCNT6,26WUMNTCLVELLO1K,MONTECALVELLO,UP_MNTCLVELLO_1,41,41,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S05ARSIQ,26WUUUUUUARSIE1C,ARSIE,UP_ARSIE_1,34,34,"Hydro Run-of-river and poundage",45.983,11.756,Italy,ITH3,COMMISSIONED,,,Freshwater,,,
26WIMPI-S07SCPZX,26WUUSPEZIA-CE3T,"SPEZIA CENTR",UP_SPEZIA_CE_3,520,520,"Fossil Hard coal",44.111,9.872,Italy,ITC3,COMMISSIONED,1999,,Seawater,Once-through,85.50,0.39
26WIMZI-05933690,26WUUUUJASMINE1K,JASMINE,UP_JASMINE_1,17,17,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S08TDFRR,26WUCLHRFRLIBG11,"C.LE HERA FORLÌ BAGNOLO",UP_CLHRFRLIBG_1,11,11,Other,,,Italy,,COMMISSIONED,,,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-S01SCPGX,26WUUSPIGNO-CE1U,"SPIGNO CEN",UP_SPIGNO_CE_1,12,12,"Hydro Run-of-river and poundage",41.327,13.694,Italy,ITI4,COMMISSIONED,,,Freshwater,,,
26WIMPI-S16DWMNN,26WUUMONTAGUTO1S,MONTAGUTO,UP_MONTAGUTO_1,35,35,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S19SMCRT,26WUSRRMRROCCO1K,"SERRA MARROCCO",UP_SRRMRROCCO_1,46,46,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S09SLMNI,26WUUUS09SLMN01P,"NUOVA SOLMINE",UPN_S09SLMN_01,23,0,Other,,,Italy,,DECOMMISSIONED,,,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-S09SLMNI,26WUNVASOLMINE11,"NUOVA SOLMINE",UP_NVASOLMINE_1,23,23,Other,,,Italy,,COMMISSIONED,,,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-S05CCCL7,26WUCGCNTRCTTA1C,"COGE. CENTRO CITTA",UP_CGCNTRCTTA_1,11,11,"Fossil Gas",45.434,10.998,Italy,ITH3,COMMISSIONED,,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S08UCNGO,26WUNGRCNSLICE11,"UNIGRA CONSELICE",UP_NGRCNSLICE_1,58,58,Other,44.535,11.861,Italy,ITH5,COMMISSIONED,,,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-S03ECDVN,26WUUEDIS-CIVI16,CIVIDATE,UP_EDIS_CIVI_1,38,38,"Hydro Run-of-river and poundage",45.944,10.279,Italy,ITC4,COMMISSIONED,,,Freshwater,,,
26WIMPI-05318347,26WUGTG1GTG5011C,GTG101/GTG501,UP_GTG1GTG501_1,57,57,"Fossil Oil",37.179,15.181,Italy,ITC4,COMMISSIONED,,,Seawater,Once-through,132.48,0.91
26WIMPI-S09GLLCT,26WUUGALLICANO11,GALLICANO,UP_GALLICANO_1,25,25,"Hydro Run-of-river and poundage",44.045,10.428,Italy,ITI1,COMMISSIONED,,,Freshwater,,,
26WIMPI-A16IAVC3,26WUUIVPC-ANZA1R,"IVPC ANZANO",UP_IVPC_ANZA_1,49,49,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMZI-09119890,26WUPGNNI138301D,PAGANINI_13830,UP_PGNNI13830_1,12,12,Solar,,,Italy,,COMMISSIONED,,,Freshwater,,0.00,0.00
26WIMPI-S19PTRNG,26WUPATERNOCLE1L,"PATERNO C.LE",UP_PATERNOCLE_1,12,12,"Hydro Run-of-river and poundage",37.567,14.902,Italy,ITG1,COMMISSIONED,,,Freshwater,,,
26WIMYI-S19ANPAB,26WUUANAPO-C-L1O,"ANAPO C.LE",UP_ANAPO_C.L_1,500,500,"Hydro Pumped Storage",37.118,15.139,Italy,ITG1,COMMISSIONED,1989,,Freshwater,,,
26WIMPI-S15GDSSP,26WUGNSTRDGLSC2L,"Ginestra degli Schiavoni",UP_GNSTRDGLSC_2,40,40,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S19CCMR8,26WUCNTRDCORVO1Z,"CONTRADA CORVO - COZZO MITURRO",UP_CNTRDCORVO_1,38,38,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S03RGLDS,26WUUUREGOLEDO10,REGOLEDO,UP_REGOLEDO_1,38,38,"Hydro Run-of-river and poundage",46.173,9.731,Italy,ITC4,COMMISSIONED,,,Freshwater,,,
26WIMPI-S02PNSME,26WUPNTSTMRTIN1W,"PONT ST. MARTIN",UP_PNTSTMRTIN_1,45,45,"Hydro Run-of-river and poundage",45.595,7.798,Italy,ITC2,COMMISSIONED,,,Freshwater,,,
26WIMPI-S04SNTNJ,26WUUS-ANTONIO1G,S.ANTONIO,UP_S.ANTONIO_1,72,72,"Hydro Run-of-river and poundage",37.606,15.126,Italy,ITG1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S03CCHVL,26WUUCHIAVENNA11,CHIAVENNA,UP_CHIAVENNA_1,60,60,"Hydro Run-of-river and poundage",46.327,9.401,Italy,ITC4,COMMISSIONED,,,Freshwater,,,
26WIMPI-S01PMNTP,26WUUPONTE-MAR1S,"PONTE MARM",UP_PONTE_MAR_1,16,16,"Hydro Run-of-river and poundage",45.521,11.043,Italy,ITH3,COMMISSIONED,,,Freshwater,,,
26WIMPI-S08CRCBN,26WUCBTRVNNCT11U,"CABOT RAVENNA CTE1",UP_CBTRVNNCT1_1,15,15,Other,44.418,12.204,Italy,ITH5,COMMISSIONED,,,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-03342034,26WUUGUARNIERI1M,GUARNIERI,UP_GUARNIERI_1,17,17,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-0057309J,26WUSRRDLVNTSD1B,"SERRA DEL VENTO SUD",UP_SRRDLVNTSD_1,14,14,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S03CDTL1,26WUCNTRLDTRNL1C,"CENTRALE DI TURANO LODIGIANO - BERTONICO (LO)",UP_CNTRLDTRNL_1,800,800,"Fossil Gas",45.205,9.674,Italy,ITC4,COMMISSIONED,2011,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S12ADRR4,26WCNTRLDCGNR48G,"CENTRALE DI COGENERAZIONE AEROPORTO FIUMICINO",UP_CNTRLDCGNR_48,10,10,"Fossil Gas",41.8,12.246,Italy,ITI4,COMMISSIONED,,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S20F3LMF,26WUUFLUMENDOS5W,"FLUMENDOSA 3",UP_FLUMENDOS_5,10,10,"Hydro Water Reservoir",39.469,9.523,Italy,ITG2,COMMISSIONED,,,Freshwater,,,
26WIMPI-S09RDCNB,26WUUNUOVA-RAD1A,"NUOVA RADICONDOLI",UP_NUOVA_RAD_1,0,59,Geothermal,43.261,11.044,Italy,ITI1,COMMISSIONED,2002,,Freshwater,"Natural Draught Tower",0.06,0.06
26WIMPI-S17TCNPA,26WUCNTRLTRMLT8I,"CENTRALE TERMOELETTRICA",UP_CNTRLTRMLT_8,46,46,Other,,,Italy,,COMMISSIONED,,,Freshwater,"Air Cooling",0.10,0.10
26WIMPI-S15GDSNZ,26WUGNSTRDGLSC1N,GINESTRA,UP_GNSTRDGLSC_1,18,18,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S17AGRIH,26WUUUUUUUAGRI1N,AGRI,UP_AGRI_1,39,39,"Hydro Water Reservoir",40.258,16.602,Italy,ITF5,COMMISSIONED,,,Freshwater,,,
26WIMPI-S16CRLVZ,26WUCRLUVA16MW1L,"CARLUVA 16MW",UP_CRLUVA16MW_1,12,12,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S13CDGNT,26WUUUUUUGISSI19,GISSI,UP_GISSI_1,840,420,"Fossil Gas",42.05,14.563,Italy,ITF1,COMMISSIONED,2008,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S13CDGNT,26WUUUUUUGISSI27,GISSI,UP_GISSI_2,840,420,"Fossil Gas",42.05,14.563,Italy,ITF1,COMMISSIONED,2008,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S02VLPL3,26WUUVALPELLIN15,VALPELLINE,UP_VALPELLIN_1,130,130,"Hydro Water Reservoir",45.825,7.325,Italy,ITC2,COMMISSIONED,,,Freshwater,,,
26WIMPI-07978333,26WUFNLMLBMSSA1H,"Finale Emilia Biomassa",UP_FNLMLBMSSA_1,13,13,Biomass,,,Italy,,COMMISSIONED,,,Freshwater,"Air Cooling",1.70,0.13
26WIMPI-S19MPWPS,26WUMNTPETRASI1E,"MONTE PETRASI",UP_MNTPETRASI_1,34,34,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S01CCBLY,26WCNTRLDCGNR47I,"CENTRALE DI COGENERAZIONE DI BARDONECCHIA",UP_CNTRLDCGNR_47,18,18,"Fossil Gas",45.074,6.696,Italy,ITC1,COMMISSIONED,,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-M03SFRN0,26WUSZRNGNRZNE21,S.FIORANO_GENERAZIONE,UP_SFRNGNRZNE_2,272,272,"Hydro Water Reservoir",46.05,10.351,Italy,ITC4,COMMISSIONED,,,Freshwater,,,
26WIMPI-S16TLSVR,26WUTVRNLSTRTN1B,"TAVERNA LA STORTA NORD",UP_TVRNLSTRTN_1,18,18,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S19RFCZ9,26WURCCFICUZZA1G,"ROCCA FICUZZA",UP_RCCFICUZZA_1,22,22,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S05CNTRB,,"PORTO VIRO",NA,134,134,"Fossil Gas",45.04,12.219,Italy,ITH3,COMMISSIONED,,,Freshwater,"Mechanical Draught Tower",0.96,0.78
26WIMPI-S09LPNNY,26WUUULA-PENNA12,"LA PENNA",UP_LA_PENNA_1,25,25,"Hydro Run-of-river and poundage",43.567,11.61,Italy,ITI1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S14V1LTN,26WUUUVOLTUR1S18,"VOLTURNO 1",UP_VOLTUR1S_1,23,23,"Hydro Run-of-river and poundage",41.25,14.193,Italy,ITF3,COMMISSIONED,,,Freshwater,,,
26WIMPI-0543164A,26WUBGNCHVASSO1N,"Biogen Chivasso",UP_BGNCHVASSO_1,16,16,Biomass,45.195,7.889,Italy,ITC1,COMMISSIONED,,,Freshwater,"Natural Draught Tower",3.32,2.09
26WIMPI-0606738Q,26WUCSTLLNTWND1E,"Castellaneta Wind_Farm",UP_CSTLLNTWND_1,16,16,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S08BRLLI,26WUPBRLLPARMA1I,"U.P. BARILLA PARMA",UP_PBRLLPARMA_1,35,35,"Fossil Gas",44.824,10.376,Italy,ITH5,COMMISSIONED,,,Freshwater,"Air Cooling",0.01,0.01
26WIMPI-S19FCRNN,26WUFRNCOFONTE1P,FRANCOFONTE,UP_FRNCOFONTE_1,72,72,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S18PESP1,26WUPRCLCSRRPL17,"PARCO EOLICO SERRA PELATA",UP_PRCLCSRRPL_1,54,54,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S04SFLVM,26WUUZ-FLORI-A1X,S.FLORIANO,UP_S.FLORI.A_1,180,60,"Hydro Run-of-river and poundage",46.29,11.245,Italy,ITH1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S04SFLVM,26WUUSFLORIANO2R,S.FLORIANO,UP_SFLORIANO_2,180,120,"Hydro Run-of-river and poundage",46.29,11.245,Italy,ITH1,COMMISSIONED,,,Freshwater,,,
26WIMPI-S02CHTLS,26WUUCHATILLON1B,CHATILLON,UP_CHATILLON_1,29,29,"Hydro Run-of-river and poundage",45.749,7.613,Italy,ITC2,COMMISSIONED,,,Freshwater,,,
26WIMPI-05798648,26WUPLZZSNGRVS1F,"Palazzo San Gervasio",UP_PLZZSNGRVS_1,34,34,"Wind Onshore",,,Italy,,COMMISSIONED,,,None,,0.00,0.00
26WIMPI-S09VSLLJ,26WUUVALLE-SEC1Z,"VALLE SECOLO",UP_VALLE_SEC_1,114,114,Geothermal,42.236,10.867,Italy,ITI1,COMMISSIONED,1981,,Freshwater,"Mechanical Draught Tower",0.06,0.06
