gppd_id,name,dukes_name,repd_name,capacity,fuel,repd_id,geo_id,carma_id,repd_id2,owner,year_of_data,source,url,latitude,longitude,geolocation_source
GBR0004689,Tir Mostyn & Foel Goch,Tir Mostyn & Foel Goch,Tir Mostyn And Foel Goch Wind Farm,21.25,Wind,4689,,45523,,Munich Re (previously Windjen Power Ltd),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.117,-3.4911,UK Renewable Energy Planning Database
GBR0004688,Tappaghan Extension,,Tappaghan Extension,9.0,Wind,4688,,,,Greencoat UK Wind,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.5471,-7.6956,UK Renewable Energy Planning Database
GBR2000392,Hartwell Solar Farm,Hartwell Solar Farm,,18.63136,Solar,,,,,,None,,,None,None,
GBR0001838,Barugh Farm,,Barugh Farm,5.0,Solar,1838,,,,HB and CH Barker,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.1751,-1.4955,UK Renewable Energy Planning Database
GBR0002185,Lodge Farm (Broughton),,Lodge Farm (Broughton),2.4,Solar,2185,,,,G & D Castle,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.3703,-0.1314,UK Renewable Energy Planning Database
GBR0001835,Great Wilbraham Solar Farm,,Great Wilbraham Solar Farm,38.1,Solar,1835,,,,Inazin Energy Limited / Low Carbon,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.1845,0.2699,UK Renewable Energy Planning Database
GBR0001834,Rock Farm / Goldborough Farm (Rookwood),,Rock Farm / Goldborough Farm (Rookwood),5.0,Solar,1834,,,,Good Energy Generation,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5196,-1.8807,UK Renewable Energy Planning Database
GBR0001836,Somerton Door Farm,,Somerton Door Farm,8.7,Solar,1836,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.0673,-2.7573,UK Renewable Energy Planning Database
GBR0001832,Elms Farm,,Elms Farm,29.0,Solar,1832,,,,Bluefield Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6051,-1.4003,UK Renewable Energy Planning Database
GBR2000463,Little Neath,Little Neath,,6.13505,Solar,,,,,,None,,,None,None,
GBR0004532,Hawton Wind Farm,,Hawton Wind Farm,9.0,Wind,4532,,,,Temporis Capital,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.0482,-0.8142,UK Renewable Energy Planning Database
GBR2000261,Twinshiels,Twinshiels,,25.0,Wind,,,,,,None,,,None,None,
GBR2000263,Saltend,Saltend,,1200.0,Cogeneration,,5231,,,,None,,,None,None,
GBR0000057,Western Wood Energy Plant,,Western Wood Energy Plant,14.0,Biomass,57,,,,Western Bioenergy  affiliate of Western Log,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5675,-3.7626,UK Renewable Energy Planning Database
GBR2000269,Cairnborrow Wind Energy Ltd,Cairnborrow Wind Energy Ltd,,10.25,Wind,,,,,,None,,,None,None,
GBR0000058,Eccleshall Biomass,,Eccleshall Biomass,2.6,Biomass,58,,,,Eccleshal Biomass,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.8746,-2.2467,UK Renewable Energy Planning Database
GBR0005242,Highwood Lane,,Highwood Lane,5.0,Solar,5242,,,,Solstice Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.99,-1.5059,UK Renewable Energy Planning Database
GBR0005243,Yorkley Solar Park,,Yorkley Solar Park,5.0,Solar,5243,,,,Bee Green Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7459,-2.5356,UK Renewable Energy Planning Database
GBR0005241,Solar farm at land at The Willows  Uttoxeter,,Solar farm at land at The Willows  Uttoxeter,6.4,Solar,5241,,,,TGC Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.896,-1.8403,UK Renewable Energy Planning Database
GBR0005244,Solar Farm at Fields Farm (Phase 1),,Solar Farm at Fields Farm (Phase 1),5.0,Solar,5244,,,,Foresight Group (TGC Renewables),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.2449,-1.4102,UK Renewable Energy Planning Database
GBR2000480,Park Farm West,Park Farm West,,3.93484,Solar,,,,,,None,,,None,None,
GBR2000487,RedHill Farm,RedHill Farm,,4.79757,Solar,,,,,,None,,,None,None,
GBR2000216,Rhyd y Groes,Rhyd y Groes,,7.0,Wind,,,37208,,,None,,,None,None,
GBR0000238,Buttermilk Farm,,Buttermilk Farm,1.1,Biomass,238,,,,Hallwick Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.9469,-0.0487,UK Renewable Energy Planning Database
GBR0000239,Spring Farm (biomass),,Spring Farm (biomass),1.0,Biomass,239,,,,Mr Phillip Lukas,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7013,1.195,UK Renewable Energy Planning Database
GBR0001634,Liddeston Ridge Solar Park (Milford Haven),,Liddeston Ridge Solar Park (Milford Haven),5.0,Solar,1634,,,,Milford Haven Port Authority,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7184,-5.0439,UK Renewable Energy Planning Database
GBR0003857,NEILSTON WIND FARM,,NEILSTON WIND FARM,9.2,Wind,3857,,,,Renewables Infrastructure Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.7541,-4.4667,UK Renewable Energy Planning Database
GBR0001631,Foxcombe Farm Solar Park,,Foxcombe Farm Solar Park,5.0,Solar,1631,,,,Mr John Wearmouth Tel: 07956 429942,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8024,-4.2937,UK Renewable Energy Planning Database
GBR0001630,Canworthy Water,,Canworthy Water,41.0,Solar,1630,,,,Equitix,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.7035,-4.4906,UK Renewable Energy Planning Database
GBR0000230,BH Energy - Biogas (AD),,BH Energy - Biogas (AD),2.1,Biomass,230,,,,Blakiston Houston Estate Company,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.6193,-5.7889,UK Renewable Energy Planning Database
GBR0000231,Energen biogas cumbernauld,,Energen biogas cumbernauld,2.4,Biomass,231,,,,Energen Biogas Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.9697,-3.958,UK Renewable Energy Planning Database
GBR0000232,Bristol STW (Waste AD),,Bristol STW (Waste AD),10.0,Biomass,232,,,,GENeco,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5128,-2.67,UK Renewable Energy Planning Database
GBR0000233,A C Shropshire (Farm AD),,A C Shropshire (Farm AD),2.5,Biomass,233,,,,PROjEN,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.586,-1.2375,UK Renewable Energy Planning Database
GBR0000235,Lowbrook Farm Anaerobic Digester (Farm AD),,Lowbrook Farm Anaerobic Digester (Farm AD),1.3,Biomass,235,,,,,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8832,-2.3022,UK Renewable Energy Planning Database
GBR0001639,Bodwen Solar Park,,Bodwen Solar Park,5.5,Solar,1639,,,,Greencoat Capital,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.4115,-4.7786,UK Renewable Energy Planning Database
GBR0000237,Symonds Farm Power Ltd (Farm AD),,Symonds Farm Power Ltd (Farm AD),1.4,Biomass,237,,,,Geo E Gittus and Son,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.2572,0.6371,UK Renewable Energy Planning Database
GBR0004223,Rhodders,Rhodders,Rhodders Wind Farm,12.3,Wind,4223,,,,EDF/Wind Prospect,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.2042,-3.7824,UK Renewable Energy Planning Database
GBR2000007,Anglesey,Anglesey,,14.92608,Solar,,,,,,None,,,None,None,
GBR0004227,Dunsland Cross Wind Farm,,Dunsland Cross Wind Farm,7.5,Wind,4227,,,,Temporis Capital,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8079,-4.2597,UK Renewable Energy Planning Database
GBR0004225,Harburnhead Wind Farm,,Harburnhead Wind Farm,51.7,Wind,4225,,,,FIM Services / Enel Viento,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.8087,-3.5322,UK Renewable Energy Planning Database
GBR0005336,Land West Side of Axe and Cleaver Lane,,Land West Side of Axe and Cleaver Lane,5.0,Solar,5336,,,,Wessex Solar Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.2921,-2.2118,UK Renewable Energy Planning Database
GBR0005332,Site To North East Of  Lochcraigs Farm,,Site To North East Of  Lochcraigs Farm,5.0,Solar,5332,,,,SBC Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.6575,-4.7432,UK Renewable Energy Planning Database
GBR0005330,Land between Orton Park Farm,,Land between Orton Park Farm,6.4,Solar,5330,,,,INRG Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.8753,-2.9876,UK Renewable Energy Planning Database
GBR0005331,Ballinderry Road Solar Phase 2 (Lisburn),,Ballinderry Road Solar Phase 2 (Lisburn),7.0,Solar,5331,,,,RAD Energy One/ Island Green Power,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.5132,-6.0883,UK Renewable Energy Planning Database
GBR0000546,Gowy Landfill Site,,Gowy Landfill Site,1.6,Waste,546,,,,Waste Recycling Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.2376,-2.8315,UK Renewable Energy Planning Database
GBR0000547,Arpley Landfill Scheme 'A',,Arpley Landfill Scheme 'A',7.9,Waste,547,,,,NOVERA,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3718,-2.6432,UK Renewable Energy Planning Database
GBR0000544,Ruabon,,Ruabon,2.1,Waste,544,,,,Waste Recycling Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.9977,-3.0444,UK Renewable Energy Planning Database
GBR0000545,Maw Green Landfill Site,,Maw Green Landfill Site,1.6,Waste,545,,,,Waste Recycling Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.1139,-2.4228,UK Renewable Energy Planning Database
GBR0000542,Judkins Landfill Site Phase 3,,Judkins Landfill Site Phase 3,1.2,Waste,542,,,,Greenways,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5319,-1.4811,UK Renewable Energy Planning Database
GBR0000543,Pen y Bont,,Pen y Bont,2.3,Waste,543,,,,Waste Recycling Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.9671,-3.0556,UK Renewable Energy Planning Database
GBR0000540,Waverley Wood II,,Waverley Wood II,2.4,Waste,540,,,,ENERGY DEVELOPMENTS (UK) LTD,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.3395,-1.4716,UK Renewable Energy Planning Database
GBR0000541,Glapwell Power,,Glapwell Power,2.0,Waste,541,,,,NOVERA,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.1963,-1.3099,UK Renewable Energy Planning Database
GBR2000738,Clyde Central,Clyde Central,,112.7,Wind,4011,,,,,None,,,None,None,
GBR0000548,Holiday Moss Landfill Gas Scheme,,Holiday Moss Landfill Gas Scheme,2.9,Waste,548,,,,Biffa,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.5122,-2.7705,UK Renewable Energy Planning Database
GBR0000549,Arpley Landfill Scheme 'B',,Arpley Landfill Scheme 'B',7.9,Waste,549,,,,NOVERA,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3718,-2.6432,UK Renewable Energy Planning Database
GBR0001498,Lodge Farm - Orston,,Lodge Farm - Orston,12.4,Solar,1498,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.966,-0.8324,UK Renewable Energy Planning Database
GBR0001490,Ikea Distribution Centre - resubmission,,Ikea Distribution Centre - resubmission,1.7,Solar,1490,,,,IKEA Properties Investments Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.5406,-1.0314,UK Renewable Energy Planning Database
GBR0001497,Little Morton Solar Farm,,Little Morton Solar Farm,14.3,Solar,1497,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3039,-0.9932,UK Renewable Energy Planning Database
GBR0001494,Leverton Ings,,Leverton Ings,12.0,Solar,1494,,,,Hazel Capital,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.0199,0.0633,UK Renewable Energy Planning Database
GBR0001128,Oulton Airfield Solar Farm (Phase 1),,Oulton Airfield Solar Farm (Phase 1),5.0,Solar,1128,,,,Solar Century/ Bluefield Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7975,1.1839,UK Renewable Energy Planning Database
GBR0004794,Stoneshill Farm (resubmission),,Stoneshill Farm (resubmission),5.0,Solar,4794,,,,Green Energy UK Direct,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8783,-3.3846,UK Renewable Energy Planning Database
GBR1000444,Thatcham,Thatcham,,8.7,Oil,,,45206,,Scottish and Southern: Thermal,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,51.4037,-1.2605,CARMA
GBR0006016,Felinfach,,Felinfach,3.2,Biomass,6016,,,,Volac,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.1972,-4.1689,UK Renewable Energy Planning Database
GBR0005483,Land Off Folly Lane,,Land Off Folly Lane,5.0,Solar,5483,,,,Solar Century/ Bluefield Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.1061,-0.0199,UK Renewable Energy Planning Database
GBR0000308,Trumps Farm (AD),,Trumps Farm (AD),2.4,Biomass,308,,,,Agrivert,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.382,-0.5722,UK Renewable Energy Planning Database
GBR0005485,Land At Bake Farm,,Land At Bake Farm,5.0,Solar,5485,,,,Murex Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.4018,-4.3562,UK Renewable Energy Planning Database
GBR0005486,Land To The South Of Todderstaffe,,Land To The South Of Todderstaffe,4.5,Solar,5486,,,,Solar Power Inc UK Services/SPI China (HK),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.8233,-2.9621,UK Renewable Energy Planning Database
GBR0005487,Strettington Solar Farm,,Strettington Solar Farm,5.0,Solar,5487,,,,Sunsave 30 (Strettington)/ Vogt solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8571,-0.7298,UK Renewable Energy Planning Database
GBR1000442,Chickerell,Chickerell,,45.0,Oil,,,8317,,Scottish and Southern: Thermal,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,50.6114,-2.4533,CARMA
GBR0000306,Granox Biogas Plant,,Granox Biogas Plant,5.0,Biomass,306,,,,ReFood UK,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3525,-2.7467,UK Renewable Energy Planning Database
GBR0000307,Prosper Demulder Limited Anaerobic Digestion Plant (Waste AD) - extension,,Prosper Demulder Limited Anaerobic Digestion Plant (Waste AD) - extension,3.0,Biomass,307,,,,Prosper Demulder Limited / ReFood,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.5369,-1.1374,UK Renewable Energy Planning Database
GBR0005750,Wigley Farm,,Wigley Farm,1.1,Biomass,5750,,,,R Gough & Son,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.3867,-2.6987,UK Renewable Energy Planning Database
GBR0000301,Granville Ecopark,,Granville Ecopark,3.0,Biomass,301,,,,Granville Ecopark,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.491,-6.8121,UK Renewable Energy Planning Database
GBR1000443,Keadby GT,Keadby GT,,25.0,Gas,,3813,,,Scottish and Southern: Thermal,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,53.5944,-0.7504,GEODB
GBR0001303,Nether Mill Farm (resubmission),,Nether Mill Farm (resubmission),3.1,Solar,1303,,,,AEE Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8993,-3.3952,UK Renewable Energy Planning Database
GBR0001306,Pierces Farm,Pierces Farm,Pierces Farm - resubmission,1.74,Solar,1306,,,,Andrew Wickens,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.4006,-1.0222,UK Renewable Energy Planning Database
GBR0001304,Newnton Dairy,Newnton Dairy,NEWNTON DAIRY FARM,7.176,Solar,1304,,,,Anesco,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6265,-2.113,UK Renewable Energy Planning Database
GBR0005660,Potters Bar Solar Farm,,Potters Bar Solar Farm,5.0,Solar,5660,,,,UK Sustainable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7091,-0.2051,UK Renewable Energy Planning Database
GBR0001884,Hillsmoor Solar Farm,,Hillsmoor Solar Farm,1.2,Solar,1884,,,,Mosscliff Environmental,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8112,-4.0867,UK Renewable Energy Planning Database
GBR0001308,Rew Farm Solar Farm,,Rew Farm Solar Farm,6.1,Solar,1308,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.4189,-4.6895,UK Renewable Energy Planning Database
GBR0005664,Stob House Farm,,Stob House Farm,4.9,Solar,5664,,,,Anesco,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.6333,-1.2958,UK Renewable Energy Planning Database
GBR0001886,Iwood Lane Solar Farm,,Iwood Lane Solar Farm,8.0,Solar,1886,,,,Wessex Solar Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.3593,-2.7913,UK Renewable Energy Planning Database
GBR0005465,Rushmoor Lane Farm (Cheshire Coppice),,Rushmoor Lane Farm (Cheshire Coppice),5.0,Solar,5465,,,,Sunsave 38/ Vogt Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7272,-2.5528,UK Renewable Energy Planning Database
GBR2000412,Acrefair,Acrefair,,4.997,Solar,,,,,,None,,,None,None,
GBR0005891,Southern Counties Shooting Ground Phase 2 (resubmission),,Southern Counties Shooting Ground Phase 2 (resubmission),5.0,Solar,5891,,,,British Solar Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.822,-2.5562,UK Renewable Energy Planning Database
GBR0001549,Great Knowles,Great Knowles,Great Knowle Farm Solar,2.915,Solar,1549,,,,The Green Company,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8042,-4.3769,UK Renewable Energy Planning Database
GBR0001548,Hewas Solar Farm,,Hewas Solar Farm,5.0,Solar,1548,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.3414,-4.9303,UK Renewable Energy Planning Database
GBR0005234,Rydon Farm,,Rydon Farm,12.0,Solar,5234,,,,MTS Rydon Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.5068,-3.6353,UK Renewable Energy Planning Database
GBR0001019,Manor Farm Eggington,Manor Farm Eggington,Manor Farm,4.992,Solar,2181,,,,Low carbon Solar Partners,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.3371,-4.8363,UK Renewable Energy Planning Database
GBR0001018,Fen Farm Solar Park,,Fen Farm Solar Park,1.0,Solar,1018,,,,Ecotricity,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.4233,0.069,UK Renewable Energy Planning Database
GBR0001017,Portsmouth ERF,,Portsmouth ERF,14.0,Waste,1017,,,,Veolia,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.822,-1.0542,UK Renewable Energy Planning Database
GBR0001540,Hawksland Solar,,Hawksland Solar,3.1,Solar,1540,,,,Moser Baer,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.5027,-4.8918,UK Renewable Energy Planning Database
GBR0001015,Fawley Waste to Energy Plant,,Fawley Waste to Energy Plant,8.6,Waste,1015,,,,Tradebe,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8485,-1.3796,UK Renewable Energy Planning Database
GBR0001014,Avonmouth Low Carbon Energy Facility - Phase 2,,Avonmouth Low Carbon Energy Facility - Phase 2,6.5,Biomass,1014,,,,Avonmouth Biopower,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5097,-2.6908,UK Renewable Energy Planning Database
GBR0001545,Causilgey Solar Farm,,Causilgey Solar Farm,5.0,Solar,1545,,,,China Sunergy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.2863,-5.1209,UK Renewable Energy Planning Database
GBR0001544,Higher Tregarne Solar Farm,,Higher Tregarne Solar Farm,5.0,Solar,1544,,,,John Laing Environmental Assets (formerly sPower & Cambourne Capital),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.1217,-5.1351,UK Renewable Energy Planning Database
GBR0001547,Trelow Farm,,Trelow Farm,1.6,Solar,1547,,,,Low carbon Solar Partners,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.4899,-4.9298,UK Renewable Energy Planning Database
GBR0001546,Ninnis Farm Solar,,Ninnis Farm Solar,5.0,Solar,1546,,,,The Green Company,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.3197,-4.8354,UK Renewable Energy Planning Database
GBR0005231,Kenninghall Solar Farm,Kenninghall Solar Farm,Kenninghall Solar / Hazeldick Solar,7.99986,Solar,5231,,,,Norfolk Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.4329,0.9909,UK Renewable Energy Planning Database
GBR2000861,Eye,Eye,,5.0,Wind,,,,,,None,,,None,None,
GBR0005230,Pingry Farm - Phase 2,,Pingry Farm - Phase 2,3.4,Solar,5230,,,,Coleford Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7819,-2.623,UK Renewable Energy Planning Database
GBR0004671,Boyndie Airfield,,Boyndie Airfield,16.7,Wind,4671,,,,RDC Scotland Ltd/ Falck Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.6653,-2.639,UK Renewable Energy Planning Database
GBR0004672,Burton Wold Windfarm,,Burton Wold Windfarm,20.0,Wind,4672,,,,Gravis Capital Management,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.3608,-0.6431,UK Renewable Energy Planning Database
GBR1000440,Chippenham,Chippenham,,10.0,Gas,,,8425,,Scottish and Southern: Thermal,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,51.46,-2.1247,CARMA
GBR2000009,Beeches,Beeches,,4.999,Solar,,,,,,None,,,None,None,
GBR0004673,Callagheen,Callagheen,Callagheen,16.9,Wind,4673,,6720,,B9 / Renewable Energy Systems (RES),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.4178,-8.093,UK Renewable Energy Planning Database
GBR0003457,Toddleburn,Toddleburn,Toddleburn,27.6,Wind,3457,,45635,,Scottish and Southern Energy (SSE),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.7686,-2.8774,UK Renewable Energy Planning Database
GBR1000198,Westfield,Westfield,Westfield,9.8,Wind,3684,,49442,,Infinis,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,56.1431,-3.2569,CARMA
GBR0005149,Grantham Solar Park,Grantham Solar Park,Grantham Solar Farm,4.87872,Solar,5149,,,,British Solar Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.9712,-0.7225,UK Renewable Energy Planning Database
GBR0005148,Blakenhall Park Solar Farm,,Blakenhall Park Solar Farm,1.8,Solar,5148,,,,Mercer Farming,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7604,-1.7443,UK Renewable Energy Planning Database
GBR0004678,Flotta,,Flotta,1.8,Wind,4678,,,,Scotwind (Scottish Renewables),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,58.8412,-3.0973,UK Renewable Energy Planning Database
GBR0003947,Bewick Drift,,Bewick Drift,2.3,Wind,3947,,,,Harworth Power on behalf of Thomas Breheny,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.2152,-1.5572,UK Renewable Energy Planning Database
GBR0004679,Hill of Lybster (Extension),,Hill of Lybster (Extension),5.2,Wind,4679,,,,Renewable Energy Systems (RES),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,58.6024,-3.6881,UK Renewable Energy Planning Database
GBR0006232,Minsworth Sewage Treatment Works,,Minsworth Sewage Treatment Works,9.7,Waste,6232,,,,Severn Trent Water,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5318,-1.754,UK Renewable Energy Planning Database
GBR0005797,Middle Balbeggie,,Middle Balbeggie,5.0,Solar,5797,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.1479,-3.1467,UK Renewable Energy Planning Database
